project_url,sha_detected,node_id,project_name,java_class,test_method,module,source_file,test_method_code,extraction_status,extraction_error
https://github.com/jknack/handlebars.java,db77ef2b6fd2bac7498b4124b95c47f753cf3a2f,com.github.jknack.handlebars.HumanizeHelperTest#naturalTime,jknack-handlebars.java,com.github.jknack.handlebars.HumanizeHelperTest,naturalTime,handlebars-humanize,handlebars-humanize/src/test/java/com/github/jknack/handlebars/HumanizeHelperTest.java,"@Test
  public void naturalTime() throws IOException, InterruptedException {
    Calendar calendar = Calendar.getInstance();

    Date now = calendar.getTime();

    Thread.sleep(1000);

    assertEquals(""moments ago"",
        handlebars.compile(""{{naturalTime this locale=\""en_US\""}}"")
            .apply(now));

  }",ok,
https://github.com/joel-costigliola/assertj-core,22be3825d4e7b1561cfdfa131446b24d6462b305,org.assertj.core.api.date.DateAssert_with_string_based_date_representation_Test#date_assertion_should_support_timestamp_string_representation,joel-costigliola-assertj-core,org.assertj.core.api.date.DateAssert_with_string_based_date_representation_Test,date_assertion_should_support_timestamp_string_representation,.,src/test/java/org/assertj/core/api/date/DateAssert_with_string_based_date_representation_Test.java,"@Test
  public void date_assertion_should_support_timestamp_string_representation() {
    Date date = new Date();
    Timestamp timestamp = new Timestamp(date.getTime());
    // 2015-04-12 21:25:12.293
    String timestampAsString = timestamp.toString(); // 2015-04-12 21:25:12.293

    assertThat(date).isEqualTo(timestampAsString);
  }",ok,
https://github.com/ninjaframework/ninja,b1b58e874188e0aa2e80cfa020a284213a587f09,controllers.ApplicationControllerTest#testThatHomepageWorks,ninjaframework-ninja,controllers.ApplicationControllerTest,testThatHomepageWorks,ninja-servlet-integration-test,,,failed,Method 'testThatHomepageWorks' was not found in class 'ApplicationControllerTest'
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.net.SMTPAppender_GreenTest#testCustomBufferSize,qos-ch-logback,ch.qos.logback.classic.net.SMTPAppender_GreenTest,testCustomBufferSize,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/net/SMTPAppender_GreenTest.java,"@Test
  public void testCustomBufferSize() throws Exception {
    configure(ClassicTestConstants.JORAN_INPUT_PREFIX
            + ""smtp/customBufferSize.xml"");

    logger.debug(""invisible1"");
    logger.debug(""invisible2"");
    String msg = ""hello"";
    logger.error(msg);
    waitUntilEmailIsSent();
    MimeMultipart mp = verifyAndExtractMimeMultipart(""testCustomBufferSize "" + this.getClass().getName() + "" - "" + msg);
    String body = GreenMailUtil.getBody(mp.getBodyPart(0));
    assertEquals(msg, body);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.net.SMTPAppender_GreenTest#testCustomEvaluator,qos-ch-logback,ch.qos.logback.classic.net.SMTPAppender_GreenTest,testCustomEvaluator,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/net/SMTPAppender_GreenTest.java,"@Test
  public void testCustomEvaluator() throws Exception {
    configure(ClassicTestConstants.JORAN_INPUT_PREFIX
            + ""smtp/customEvaluator.xml"");

    logger.debug(""test"");
    String msg2 = ""CustomEvaluator"";
    logger.debug(msg2);
    logger.debug(""invisible"");
    waitUntilEmailIsSent();
    MimeMultipart mp = verifyAndExtractMimeMultipart(""testCustomEvaluator "" + this.getClass().getName() + "" - "" + msg2);
    String body = GreenMailUtil.getBody(mp.getBodyPart(0));
    assertEquals(""testCustomEvaluator"", body);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.pattern.ConverterTest#testRelativeTime,qos-ch-logback,ch.qos.logback.classic.pattern.ConverterTest,testRelativeTime,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/pattern/ConverterTest.java,"@Test
  public void testRelativeTime() throws Exception {
    DynamicConverter<ILoggingEvent> converter = new RelativeTimeConverter();
    StringBuilder buf0 = new StringBuilder();
    StringBuilder buf1 = new StringBuilder();
    ILoggingEvent e0 = makeLoggingEvent(null);
    ILoggingEvent e1 = makeLoggingEvent(null);
    converter.write(buf0, e0);
    converter.write(buf1, e1);
    assertEquals(buf0.toString(), buf1.toString());
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.rolling.UniqueFileTest#basic,qos-ch-logback,ch.qos.logback.classic.rolling.UniqueFileTest,basic,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/rolling/UniqueFileTest.java,"@Test
  public void basic() throws Exception {
    loadConfig(ClassicTestConstants.JORAN_INPUT_PREFIX + ""unique.xml"");
    CachingDateFormatter sdf = new CachingDateFormatter(""yyyyMMdd'T'HHmmss"");
    String timestamp = sdf.format(System.currentTimeMillis());

    sc.assertIsErrorFree();

    Logger root = lc.getLogger(Logger.ROOT_LOGGER_NAME);
    root.info(""hello"");
    
    ScaffoldingForRollingTests.existenceCheck(CoreTestConstants.OUTPUT_DIR_PREFIX+""TS_""+timestamp+""log.txt"");
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.spi.PackagingDataCalculatorTest#perfTest,qos-ch-logback,ch.qos.logback.classic.spi.PackagingDataCalculatorTest,perfTest,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/spi/PackagingDataCalculatorTest.java,"@Test
  public void perfTest() {
    int len = 1000;
    loop(len, false);
    loop(len, true);

    double d0 = loop(len, false);
    System.out.println(""without packaging info "" + d0 + "" microseconds"");

    double d1 = loop(len, true);
    System.out.println(""with    packaging info "" + d1 + "" microseconds"");

    int slackFactor = 8;
    if (!SystemInfo.getJavaVendor().contains(""Sun"")) {
      // be more lenient with other JDKs
      slackFactor = 10;
    }
    assertTrue(""computing class packaging data ("" + d1
        + "") should have been less than "" + slackFactor
        + "" times the time it takes to process an exception ""
        + (d0 * slackFactor), d0 * slackFactor > d1);

  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest#gafferInstallFilter,qos-ch-logback,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest,gafferInstallFilter,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/turbo/ReconfigureOnChangeTest.java,"@Test
  public void gafferInstallFilter() throws JoranException, IOException, InterruptedException {
    File file = new File(G_SCAN1_FILE_AS_STR);
    gConfigure(file);
    List<File> fileList = getConfigurationFileList(loggerContext);
    assertThatListContainsFile(fileList, file);
    assertThatFirstFilterIsROCF();

    rocfDetachReconfigurationToNewThreadAndAwaitTermination();

    fileList = getConfigurationFileList(loggerContext);
    assertThatListContainsFile(fileList, file);
    assertThatFirstFilterIsROCF();

    // check that rcof filter installed on two occasions
    assertEquals(2, checker.matchCount(""Will scan for changes in""));
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest#scan_LOGBACK_474,qos-ch-logback,ch.qos.logback.classic.turbo.ReconfigureOnChangeTest,scan_LOGBACK_474,logback-classic,logback-classic/src/test/java/ch/qos/logback/classic/turbo/ReconfigureOnChangeTest.java,"@Test(timeout = 4000L)
  public void scan_LOGBACK_474() throws JoranException, IOException,
          InterruptedException {
    File file = new File(SCAN_LOGBACK_474_FILE_AS_STR);
    configure(file);

    RunnableWithCounterAndDone[] runnableArray = buildRunnableArray(file, UpdateType.TOUCH);
    harness.execute(runnableArray);

    loggerContext.getStatusManager().add(
            new InfoStatus(""end of execution "", this));

    verify(expectedResets);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.AsyncAppenderBaseTest#workerShouldStopEvenIfInterruptExceptionConsumedWithinSubappender,qos-ch-logback,ch.qos.logback.core.AsyncAppenderBaseTest,workerShouldStopEvenIfInterruptExceptionConsumedWithinSubappender,logback-core,logback-core/src/test/java/ch/qos/logback/core/AsyncAppenderBaseTest.java,"@Test(timeout = 2000)
  public void workerShouldStopEvenIfInterruptExceptionConsumedWithinSubappender() {
    delayingListAppender.delay = 100;
    asyncAppenderBase.addAppender(delayingListAppender);
    asyncAppenderBase.start();
    asyncAppenderBase.doAppend(0);
    asyncAppenderBase.stop();
    verify(delayingListAppender, 1);
    assertTrue(delayingListAppender.interrupted);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.FileAppenderResilienceTest#smoke,qos-ch-logback,ch.qos.logback.core.FileAppenderResilienceTest,smoke,logback-core,logback-core/src/test/java/ch/qos/logback/core/FileAppenderResilienceTest.java,"@Test
  public void smoke() throws InterruptedException, IOException {
    Runner runner = new Runner(fa);
    Thread t = new Thread(runner);
    t.start();

    double delayCoefficient = 2.0;
    for (int i = 0; i < 5; i++) {
      Thread.sleep((int)(RecoveryCoordinator.BACKOFF_COEFFICIENT_MIN * delayCoefficient));
      closeLogFileOnPurpose();
    }
    runner.setDone(true);
    t.join();

    double bestCaseSuccessRatio = 1/delayCoefficient;
    // expect to loose at most 35% of the events
    double lossinessFactor = 0.35;
    double resilianceFactor = (1-lossinessFactor);

    ResilienceUtil
              .verify(logfileStr, ""^hello (\\d{1,5})$"", runner.getCounter(), bestCaseSuccessRatio * resilianceFactor);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.net.DefaultSocketConnectorTest#testConnectionFails,qos-ch-logback,ch.qos.logback.core.net.DefaultSocketConnectorTest,testConnectionFails,logback-core,logback-core/src/test/java/ch/qos/logback/core/net/DefaultSocketConnectorTest.java,"@Test
  public void testConnectionFails() throws Exception {
    serverSocket.close();
    Future<Socket> connectorTask = executor.submit(connector);

    // this connection attempt will always timeout
    try {
      connectorTask.get(SHORT_DELAY, TimeUnit.MILLISECONDS);
      fail();
    } catch(TimeoutException e) {
    }
    Exception lastException = exceptionHandler.awaitConnectionFailed(DELAY);
    assertTrue(lastException instanceof ConnectException);
    assertFalse(connectorTask.isDone());
    connectorTask.cancel(true);

    //thread.join(4 * DELAY);
    assertTrue(connectorTask.isCancelled());
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.recovery.RecoveryCoordinatorTest#actualTime,qos-ch-logback,ch.qos.logback.core.recovery.RecoveryCoordinatorTest,actualTime,logback-core,logback-core/src/test/java/ch/qos/logback/core/recovery/RecoveryCoordinatorTest.java,"@Test
  public void actualTime() throws InterruptedException {
    assertTrue(rc.isTooSoon());
    Thread.sleep(RecoveryCoordinator.BACKOFF_COEFFICIENT_MIN+20);
    assertFalse(rc.isTooSoon());
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.recovery.ResilientOutputStreamTest#verifyRecuperationAfterFailure,qos-ch-logback,ch.qos.logback.core.recovery.ResilientOutputStreamTest,verifyRecuperationAfterFailure,logback-core,logback-core/src/test/java/ch/qos/logback/core/recovery/ResilientOutputStreamTest.java,"@Test
   public void verifyRecuperationAfterFailure() throws Exception {
     File file = new File(CoreTestConstants.OUTPUT_DIR_PREFIX+""resilient""+diff+"".log"");
     ResilientFileOutputStream rfos = new ResilientFileOutputStream(file, true);
     rfos.setContext(context);

     ResilientFileOutputStream spy = spy(rfos);

     spy.write(""a"".getBytes());
     spy.flush();

     spy.getChannel().close();
     spy.write(""b"".getBytes());
     spy.flush();
     Thread.sleep(RecoveryCoordinator.BACKOFF_COEFFICIENT_MIN+10);
     spy.write(""c"".getBytes());
     spy.flush();
     verify(spy).openNewOutputStream();

   }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.rolling.TimeBasedRollingTest#withMissingTargetDirWithCompression,qos-ch-logback,ch.qos.logback.core.rolling.TimeBasedRollingTest,withMissingTargetDirWithCompression,logback-core,logback-core/src/test/java/ch/qos/logback/core/rolling/TimeBasedRollingTest.java,"@Test
  public void withMissingTargetDirWithCompression() throws IOException {
    defaultTest(""test7"", ""%d{yyyy-MM-dd, aux}/"", "".gz"", FILE_OPTION_SET, NO_RESTART);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.rolling.TimeBasedRollingTest#withMissingTargetDirWithZipCompression,qos-ch-logback,ch.qos.logback.core.rolling.TimeBasedRollingTest,withMissingTargetDirWithZipCompression,logback-core,logback-core/src/test/java/ch/qos/logback/core/rolling/TimeBasedRollingTest.java,"@Test
  public void withMissingTargetDirWithZipCompression() throws IOException {
    defaultTest(""test8"", ""%d{yyyy-MM-dd, aux}/"", "".zip"", FILE_OPTION_SET, NO_RESTART);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.rolling.TimeBasedRollingWithArchiveRemoval_Test#dailyRolloverWithInactivity10,qos-ch-logback,ch.qos.logback.core.rolling.TimeBasedRollingWithArchiveRemoval_Test,dailyRolloverWithInactivity10,logback-core,logback-core/src/test/java/ch/qos/logback/core/rolling/TimeBasedRollingWithArchiveRemoval_Test.java,"@Test
  public void dailyRolloverWithInactivity10() {
    int maxHistory = 6;
    int simulatedNumberOfPeriods = 10;
    int startInactivity = 3;
    int numInactivityPeriods = 4;
    generateDailyRollover(currentTime, maxHistory, simulatedNumberOfPeriods, startInactivity, numInactivityPeriods);
  }",ok,
https://github.com/qos-ch/logback,0f57531977287fd3d8c9046e9f68e281715f3b10,ch.qos.logback.core.util.FileUtilTest#basicCopyingWorks,qos-ch-logback,ch.qos.logback.core.util.FileUtilTest,basicCopyingWorks,logback-core,logback-core/src/test/java/ch/qos/logback/core/util/FileUtilTest.java,"@Test
  public void basicCopyingWorks() throws IOException {
    String dir = CoreTestConstants.OUTPUT_DIR_PREFIX+""/fu""+diff;

    File dirFile  = new File(dir);
    dirFile.mkdir();

    String src = CoreTestConstants.TEST_INPUT_PREFIX + ""compress1.copy"";
    String target = CoreTestConstants.OUTPUT_DIR_PREFIX+""/fu""+diff+""/copyingWorks.txt"";

    fileUtil.copy(src, target);
    Compare.compare(src, target);
  }",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario0,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario0,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario0() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario1,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario1,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario1() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario2,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario2,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario2() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario3,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario3,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario3() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario5,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario5,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario5() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario6,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario6,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario6() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario7,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario7,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario7() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario8,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario8,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario8() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectBlockingScenario9,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectBlockingScenario9,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectBlockingScenario9() throws Exception {
		runTestScenarioReconnect( true );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario0,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario0,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario0() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario1,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario1,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario1() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario2,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario2,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario2() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario3,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario3,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario3() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario4,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario4,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario4() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario5,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario5,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario5() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario7,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario7,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario7() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario8,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario8,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario8() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue256Test#runReconnectScenario9,tootallnate-java-websocket,org.java_websocket.issues.Issue256Test,runReconnectScenario9,.,src/test/java/org/java_websocket/issues/Issue256Test.java,"@Test(timeout = 5000)
	public void runReconnectScenario9() throws Exception {
		runTestScenarioReconnect( false );
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue580Test#runNoCloseBlockingTestScenario7,tootallnate-java-websocket,org.java_websocket.issues.Issue580Test,runNoCloseBlockingTestScenario7,.,src/test/java/org/java_websocket/issues/Issue580Test.java,"@Test
	public void runNoCloseBlockingTestScenario7() throws Exception {
		runTestScenario(false);
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.issues.Issue677Test#testIssue,tootallnate-java-websocket,org.java_websocket.issues.Issue677Test,testIssue,.,src/test/java/org/java_websocket/issues/Issue677Test.java,"@Test
	public void testIssue() throws Exception {
		int port = SocketUtil.getAvailablePort();
		WebSocketClient webSocket0 = new WebSocketClient( new URI( ""ws://localhost:"" + port ) ) {
			@Override
			public void onOpen( ServerHandshake handshakedata ) {

			}

			@Override
			public void onMessage( String message ) {

			}

			@Override
			public void onClose( int code, String reason, boolean remote ) {
				countDownLatch0.countDown();
			}

			@Override
			public void onError( Exception ex ) {

			}
		};
		WebSocketClient webSocket1 = new WebSocketClient( new URI( ""ws://localhost:"" + port ) ) {
			@Override
			public void onOpen( ServerHandshake handshakedata ) {
			}

			@Override
			public void onMessage( String message ) {
			}

			@Override
			public void onClose( int code, String reason, boolean remote ) {
			}

			@Override
			public void onError( Exception ex ) {

			}
		};
		WebSocketServer server = new WebSocketServer( new InetSocketAddress( port ) ) {
			@Override
			public void onOpen( WebSocket conn, ClientHandshake handshake ) {
			}

			@Override
			public void onClose( WebSocket conn, int code, String reason, boolean remote ) {
			}

			@Override
			public void onMessage( WebSocket conn, String message ) {

			}

			@Override
			public void onError( WebSocket conn, Exception ex ) {

			}

			@Override
			public void onStart() {
				countServerDownLatch.countDown();
			}
		};
		server.start();
		countServerDownLatch.await();
		webSocket0.connectBlocking();
		assertTrue( ""webSocket.isOpen()"", webSocket0.isOpen() );
		webSocket0.close();
		assertTrue( ""webSocket.isClosing()"", webSocket0.isClosing() );
		countDownLatch0.await();
		assertTrue( ""webSocket.isClosed()"", webSocket0.isClosed() );
		webSocket1.connectBlocking();
		assertTrue( ""webSocket.isOpen()"", webSocket1.isOpen() );
		webSocket1.closeConnection(CloseFrame.ABNORMAL_CLOSE, ""Abnormal close!"");
		assertTrue( ""webSocket.isClosed()"", webSocket1.isClosed() );
		server.stop();
	}",ok,
https://github.com/tootallnate/java-websocket,fa3909c3,org.java_websocket.protocols.ProtoclHandshakeRejectionTest#testHandshakeRejectionTestCase10,tootallnate-java-websocket,org.java_websocket.protocols.ProtoclHandshakeRejectionTest,testHandshakeRejectionTestCase10,.,src/test/java/org/java_websocket/protocols/ProtoclHandshakeRejectionTest.java,"@Test(timeout = 5000)
	public void testHandshakeRejectionTestCase10() throws Exception {
		testProtocolRejection( 10, new Draft_6455( Collections.<IExtension>emptyList(), Collections.<IProtocol>singletonList( new Protocol( ""chat"" ) ) ) );
	}",ok,
https://github.com/wro4j/wro4j,7e3801e19fb43183c59607663ebd53c27a95cf77,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator#shouldCheckOnlyAfterTimeout,wro4j-wro4j,ro.isdc.wro.cache.support.TestDefaultSynchronizedCacheStrategyDecorator,shouldCheckOnlyAfterTimeout,wro4j-core,wro4j-core/src/test/java/ro/isdc/wro/cache/support/TestDefaultSynchronizedCacheStrategyDecorator.java,"@Test
  public void shouldCheckOnlyAfterTimeout() throws Exception {
    final long updatePeriod = 10;
    final long delta = 5;
    Context.get().getConfig().setResourceWatcherUpdatePeriod(updatePeriod);
    final CacheKey key = new CacheKey(""g1"", ResourceType.JS, true);
    final long start = System.currentTimeMillis();
    do {
      victim.get(key);
    } while (System.currentTimeMillis() - start < updatePeriod - delta);
    Mockito.verify(mockResourceWatcher, times(1)).check(key);
  }",ok,
https://github.com/wro4j/wro4j,7e3801e19fb43183c59607663ebd53c27a95cf77,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor#shouldBeThreadSafe,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestBourbonCssProcessor,shouldBeThreadSafe,wro4j-extensions,wro4j-extensions/src/test/java/ro/isdc/wro/extensions/processor/TestBourbonCssProcessor.java,"@Test
  public void shouldBeThreadSafe() throws Exception {
    final Callable<Void> task = new Callable<Void>() {
      public Void call() {
        try {
          processor.process(new StringReader(""h3#heading {  font-size: modular-scale(14px, 1, 1.618); }""), new StringWriter());
        } catch (final Exception e) {
          throw new RuntimeException(e);
        }
        return null;
      }
    };
    WroTestUtils.runConcurrently(task);
  }",ok,
https://github.com/wro4j/wro4j,7e3801e19fb43183c59607663ebd53c27a95cf77,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#executeMultipleTimesDoesntThrowOutOfMemoryException,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,executeMultipleTimesDoesntThrowOutOfMemoryException,wro4j-extensions,wro4j-extensions/src/test/java/ro/isdc/wro/extensions/processor/TestRubySassCssProcessor.java,"@Test
  public void executeMultipleTimesDoesntThrowOutOfMemoryException() {
    final RubySassEngine engine = new RubySassEngine();
    for (int i = 0; i < 100; i++) {
      engine.process(""#navbar {width: 80%;}"");
    }
  }",ok,
https://github.com/wro4j/wro4j,7e3801e19fb43183c59607663ebd53c27a95cf77,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#shouldBeThreadSafe,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldBeThreadSafe,wro4j-extensions,wro4j-extensions/src/test/java/ro/isdc/wro/extensions/processor/TestRubySassCssProcessor.java,"@Test
  public void shouldBeThreadSafe()
      throws Exception {
    final Callable<Void> task = new Callable<Void>() {
      @Override
      public Void call() {
        try {
          processor.process(new StringReader(
              ""$side: top;$radius: 10px;.rounded-#{$side} {border-#{$side}-radius: $radius;}""), new StringWriter());
        } catch (final Exception e) {
          throw new RuntimeException(e);
        }
        return null;
      }
    };
    WroTestUtils.runConcurrently(task);
  }",ok,
https://github.com/wro4j/wro4j,7e3801e19fb43183c59607663ebd53c27a95cf77,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor#shouldFailWhenInvalidSassCssIsProcessed,wro4j-wro4j,ro.isdc.wro.extensions.processor.TestRubySassCssProcessor,shouldFailWhenInvalidSassCssIsProcessed,wro4j-extensions,wro4j-extensions/src/test/java/ro/isdc/wro/extensions/processor/TestRubySassCssProcessor.java,"@Test
  public void shouldFailWhenInvalidSassCssIsProcessed()
      throws Exception {
    final File testFolder = new File(url.getFile(), ""invalid"");
    WroTestUtils.forEachFileInFolder(testFolder, new Function<File, Void>() {
      @Override
      public Void apply(final File input)
          throws Exception {
        try {
          processor.process(null, new FileReader(input), new StringWriter());
          fail(""Shouldn't have failed"");
        } catch (final WroRuntimeException e) {
          // expected to throw exception, continue
        }
        return null;
      }
    });
  }",ok,
